#1
double tmy(8761,3)
21038400 285.05 506.0
21042000 285.45 401.0
21045600 285.75 373.0
21049200 285.75 271.0
21052800 285.35 169.0
21056400 284.25 81.0
21060000 283.05 7.0
21063600 282.35 0.0
21067200 281.65 0.0
21070800 281.05 0.0
21074400 280.65 0.0
21078000 280.45 0.0
21081600 280.55 0.0
21085200 280.15 0.0
21088800 279.75 0.0
21092400 279.25 0.0
21096000 278.85 0.0
21099600 278.55 0.0
21103200 278.85 0.0
21106800 279.15 6.0
21110400 280.15 100.0
21114000 281.95 258.0
21117600 283.95 396.0
21121200 285.75 499.0
21124800 288.45 555.0
21128400 289.45 556.0
21132000 289.85 505.0
21135600 289.85 406.0
21139200 289.35 272.0
21142800 287.25 120.0
21146400 285.55 11.0
21150000 284.75 0.0
21153600 283.85 0.0
21157200 283.05 0.0
21160800 281.75 0.0
21164400 280.85 0.0
21168000 281.05 0.0
21171600 280.05 0.0
21175200 279.65 0.0
21178800 278.75 0.0
21182400 278.35 0.0
21186000 278.15 0.0
21189600 278.15 0.0
21193200 278.45 8.0
21196800 279.95 108.0
21200400 281.95 243.0
21204000 284.25 382.0
21207600 286.45 500.0
21211200 288.85 558.0
21214800 290.05 559.0
21218400 290.45 507.0
21222000 290.35 408.0
21225600 289.65 273.0
21229200 287.75 121.0
21232800 286.05 12.0
21236400 285.45 0.0
21240000 284.95 0.0
21243600 284.25 0.0
21247200 283.45 0.0
21250800 282.75 0.0
21254400 282.25 0.0
21258000 281.05 0.0
21261600 280.05 0.0
21265200 279.45 0.0
21268800 278.95 0.0
21272400 278.65 0.0
21276000 279.05 0.0
21279600 279.15 9.0
21283200 280.65 117.0
21286800 282.95 272.0
21290400 285.35 411.0
21294000 287.45 514.0
21297600 289.85 569.0
21301200 290.55 570.0
21304800 290.85 521.0
21308400 290.55 424.0
21312000 289.75 287.0
21315600 287.85 131.0
21319200 286.15 14.0
21322800 285.45 0.0
21326400 284.65 0.0
21330000 283.65 0.0
21333600 282.95 0.0
21337200 282.25 0.0
21340800 281.95 0.0
21344400 281.15 0.0
21348000 280.45 0.0
21351600 279.85 0.0
21355200 279.45 0.0
21358800 279.15 0.0
21362400 279.15 0.0
21366000 279.05 11.0
21369600 280.75 120.0
21373200 283.15 273.0
21376800 285.45 410.0
21380400 287.25 512.0
21384000 289.05 563.0
21387600 290.25 563.0
21391200 290.85 490.0
21394800 290.75 332.0
21398400 290.35 215.0
21402000 288.85 126.0
21405600 287.05 15.0
21409200 286.35 0.0
21412800 285.65 0.0
21416400 285.15 0.0
21420000 284.35 0.0
21423600 283.65 0.0
21427200 282.55 0.0
21430800 281.75 0.0
21434400 281.95 0.0
21438000 281.45 0.0
21441600 281.25 0.0
21445200 280.65 0.0
21448800 281.95 0.0
21452400 282.45 4.0
21456000 283.55 58.0
21459600 284.85 134.0
21463200 286.55 285.0
21466800 288.35 428.0
21470400 287.75 538.0
21474000 289.35 471.0
21477600 290.45 503.0
21481200 290.65 400.0
21484800 290.35 268.0
21488400 288.95 108.0
21492000 287.55 13.0
21495600 287.25 0.0
21499200 286.55 0.0
21502800 285.85 0.0
21506400 285.05 0.0
21510000 284.25 0.0
21513600 284.55 0.0
21517200 283.95 0.0
21520800 283.15 0.0
21524400 282.45 0.0
21528000 281.95 0.0
21531600 281.55 0.0
21535200 281.65 0.0
21538800 281.55 14.0
21542400 282.95 125.0
21546000 284.65 270.0
21549600 286.05 349.0
21553200 287.85 484.0
21556800 288.85 553.0
21560400 289.95 542.0
21564000 290.55 496.0
21567600 290.75 424.0
21571200 290.35 290.0
21574800 288.95 138.0
21578400 287.45 18.0
21582000 286.25 0.0
21585600 284.95 0.0
21589200 284.05 0.0
21592800 283.05 0.0
21596400 281.85 0.0
21600000 281.55 0.0
21603600 280.75 0.0
21607200 280.15 0.0
21610800 279.85 0.0
21614400 279.85 0.0
21618000 279.75 0.0
21621600 279.85 0.0
21625200 279.85 9.0
21628800 280.35 75.0
21632400 281.65 166.0
21636000 283.95 325.0
21639600 286.35 492.0
21643200 286.55 572.0
21646800 288.35 578.0
21650400 289.55 528.0
21654000 290.25 431.0
21657600 290.35 296.0
21661200 289.35 139.0
21664800 287.45 19.0
21668400 286.15 0.0
21672000 284.95 0.0
21675600 283.85 0.0
21679200 283.25 0.0
21682800 283.55 0.0
21686400 282.45 0.0
21690000 281.75 0.0
21693600 281.25 0.0
21697200 280.85 0.0
21700800 280.55 0.0
21704400 280.05 0.0
21708000 279.75 0.0
21711600 279.65 18.0
21715200 281.25 139.0
21718800 283.75 293.0
21722400 286.05 430.0
21726000 287.85 531.0
21729600 289.35 586.0
21733200 289.75 556.0
21736800 289.85 486.0
21740400 289.85 364.0
21744000 289.25 266.0
21747600 287.85 126.0
21751200 286.15 19.0
21754800 285.85 0.0
21758400 285.05 0.0
21762000 284.35 0.0
21765600 283.95 0.0
21769200 283.15 0.0
21772800 283.75 0.0
21776400 283.35 0.0
21780000 282.55 0.0
21783600 282.75 0.0
21787200 282.55 0.0
21790800 281.95 0.0
21794400 282.15 0.0
21798000 282.15 18.0
21801600 283.45 134.0
21805200 284.85 265.0
21808800 286.55 425.0
21812400 287.65 527.0
21816000 288.25 567.0
21819600 288.45 387.0
21823200 288.05 187.0
21826800 288.25 308.0
21830400 287.55 225.0
21834000 286.35 87.0
21837600 285.15 16.0
21841200 284.95 0.0
21844800 284.25 0.0
21848400 283.65 0.0
21852000 283.45 0.0
21855600 283.15 0.0
21859200 283.35 0.0
21862800 283.25 0.0
21866400 283.25 0.0
21870000 283.25 0.0
21873600 283.15 0.0
21877200 283.05 0.0
21880800 282.95 0.0
21884400 282.65 3.0
21888000 282.75 15.0
21891600 283.05 33.0
21895200 283.45 64.0
21898800 283.35 65.0
21902400 284.45 112.0
21906000 285.55 305.0
21909600 285.55 198.0
21913200 285.25 339.0
21916800 285.25 303.0
21920400 284.65 150.0
21924000 283.55 26.0
21927600 282.45 0.0
21931200 281.55 0.0
21934800 280.85 0.0
21938400 280.05 0.0
21942000 279.55 0.0
21945600 279.55 0.0
21949200 278.75 0.0
21952800 278.15 0.0
21956400 277.55 0.0
21960000 277.15 0.0
21963600 276.75 0.0
21967200 276.65 0.0
21970800 276.85 26.0
21974400 278.35 157.0
21978000 280.25 261.0
21981600 282.35 380.0
21985200 284.25 523.0
21988800 285.25 594.0
21992400 285.65 455.0
21996000 285.55 294.0
21999600 285.35 176.0
22003200 285.45 142.0
22006800 285.05 75.0
22010400 283.85 27.0
22014000 283.35 0.0
22017600 283.05 0.0
22021200 282.75 0.0
22024800 282.75 0.0
22028400 282.35 0.0
22032000 282.45 0.0
22035600 282.35 0.0
22039200 282.05 0.0
22042800 282.25 0.0
22046400 282.95 0.0
22050000 283.05 0.0
22053600 283.45 0.0
22057200 283.75 7.0
22060800 284.15 24.0
22064400 284.45 58.0
22068000 284.75 74.0
22071600 284.95 139.0
22075200 282.45 72.0
22078800 280.65 54.0
22082400 281.15 52.0
22086000 280.95 42.0
22089600 281.05 35.0
22093200 280.95 23.0
22096800 280.35 4.0
22100400 279.85 0.0
22104000 279.45 0.0
22107600 279.15 0.0
22111200 279.25 0.0
22114800 278.75 0.0
22118400 277.85 0.0
22122000 276.25 0.0
22125600 276.05 0.0
22129200 276.45 0.0
22132800 276.95 0.0
22136400 276.65 0.0
22140000 276.05 0.0
22143600 276.35 30.0
22147200 277.55 168.0
22150800 278.55 288.0
22154400 279.55 370.0
22158000 280.75 487.0
22161600 280.95 521.0
22165200 281.05 217.0
22168800 281.75 419.0
22172400 281.75 300.0
22176000 281.55 213.0
22179600 281.05 146.0
22183200 279.15 30.0
22186800 279.15 0.0
22190400 278.85 0.0
22194000 278.45 0.0
22197600 277.55 0.0
22201200 276.65 0.0
22204800 276.55 0.0
22208400 275.95 0.0
22212000 275.55 0.0
22215600 275.25 0.0
22219200 274.75 0.0
22222800 274.25 0.0
22226400 273.95 0.0
22230000 274.85 37.0
22233600 276.55 177.0
22237200 278.75 346.0
22240800 280.75 489.0
22244400 282.15 592.0
22248000 283.45 646.0
22251600 284.35 640.0
22255200 284.95 585.0
22258800 285.45 474.0
22262400 285.05 338.0
22266000 283.65 173.0
22269600 282.15 36.0
22273200 281.35 0.0
22276800 280.95 0.0
22280400 280.65 0.0
22284000 281.25 0.0
22287600 281.45 0.0
22291200 281.95 0.0
22294800 281.95 0.0
22298400 281.85 0.0
22302000 281.15 0.0
22305600 280.65 0.0
22309200 280.85 0.0
22312800 280.45 0.0
22316400 280.45 33.0
22320000 281.15 73.0
22323600 282.45 198.0
22327200 283.25 293.0
22330800 284.35 392.0
22334400 283.85 198.0
22338000 284.95 286.0
22341600 284.65 142.0
22345200 284.65 127.0
22348800 284.85 115.0
22352400 284.25 48.0
22356000 283.65 14.0
22359600 283.25 0.0
22363200 282.95 0.0
22366800 282.55 0.0
22370400 281.55 0.0
22374000 280.95 0.0
22377600 280.65 0.0
22381200 280.35 0.0
22384800 279.75 0.0
22388400 279.05 0.0
22392000 278.65 0.0
22395600 278.25 0.0
22399200 277.95 0.0
22402800 278.35 40.0
22406400 280.05 182.0
22410000 282.45 341.0
22413600 284.75 472.0
22417200 286.15 578.0
22420800 287.65 631.0
22424400 288.45 631.0
22428000 288.95 572.0
22431600 289.05 476.0
22435200 288.65 340.0
22438800 287.65 181.0
22442400 286.25 39.0
22446000 285.45 0.0
22449600 284.55 0.0
22453200 283.65 0.0
22456800 283.25 0.0
22460400 282.85 0.0
22464000 282.25 0.0
22467600 281.75 0.0
22471200 281.15 0.0
22474800 280.75 0.0
22478400 280.55 0.0
22482000 280.35 0.0
22485600 280.55 0.0
22489200 281.05 47.0
22492800 282.65 195.0
22496400 284.15 357.0
22500000 285.05 505.0
22503600 285.95 617.0
22507200 287.75 672.0
22510800 288.15 673.0
22514400 288.15 619.0
22518000 287.95 512.0
22521600 287.45 365.0
22525200 286.35 198.0
22528800 285.55 45.0
22532400 284.65 0.0
22536000 283.95 0.0
22539600 283.45 0.0
22543200 282.85 0.0
22546800 282.15 0.0
22550400 281.65 0.0
22554000 280.85 0.0
22557600 280.25 0.0
22561200 279.85 0.0
22564800 279.45 0.0
22568400 279.05 0.0
22572000 278.85 0.0
22575600 279.45 54.0
22579200 281.25 209.0
22582800 283.15 374.0
22586400 284.85 516.0
22590000 286.25 618.0
22593600 287.95 670.0
22597200 288.65 669.0
22600800 289.15 613.0
22604400 289.45 508.0
22608000 289.05 364.0
22611600 287.85 198.0
22615200 286.15 44.0
22618800 285.15 0.0
22622400 283.85 0.0
22626000 282.75 0.0
22629600 282.15 0.0
22633200 281.35 0.0
22636800 280.95 0.0
22640400 280.05 0.0
22644000 279.25 0.0
22647600 278.75 0.0
22651200 278.05 0.0
22654800 277.45 0.0
22658400 277.35 0.0
22662000 278.15 47.0
22665600 279.95 194.0
22669200 282.25 364.0
22672800 284.65 514.0
22676400 286.75 616.0
22680000 288.85 666.0
22683600 289.45 658.0
22687200 289.55 607.0
22690800 289.45 505.0
22694400 288.95 363.0
22698000 287.85 199.0
22701600 286.15 49.0
22705200 285.05 0.0
22708800 283.95 0.0
22712400 282.85 0.0
22716000 282.25 0.0
22719600 281.65 0.0
22723200 281.15 0.0
22726800 280.35 0.0
22730400 279.85 0.0
22734000 279.45 0.0
22737600 279.75 0.0
22741200 279.75 0.0
22744800 278.95 0.0
22748400 279.35 51.0
22752000 280.45 201.0
22755600 282.25 373.0
22759200 284.15 512.0
22762800 285.95 613.0
22766400 287.75 664.0
22770000 288.75 662.0
22773600 289.25 607.0
22777200 289.25 499.0
22780800 288.85 332.0
22784400 287.95 167.0
22788000 286.25 45.0
22791600 284.75 0.0
22795200 283.65 0.0
22798800 282.75 0.0
22802400 281.95 0.0
22806000 281.25 0.0
22809600 280.75 0.0
22813200 280.15 0.0
22816800 279.45 0.0
22820400 278.85 0.0
22824000 278.35 0.0
22827600 278.15 0.0
22831200 277.65 0.0
22834800 278.65 47.0
22838400 280.35 158.0
22842000 282.55 361.0
22845600 284.45 526.0
22849200 285.55 592.0
22852800 286.45 671.0
22856400 287.35 652.0
22860000 287.45 483.0
22863600 287.55 377.0
22867200 287.15 245.0
22870800 286.45 109.0
22874400 285.15 31.0
22878000 284.75 0.0
22881600 283.65 0.0
22885200 282.55 0.0
22888800 281.75 0.0
22892400 281.45 0.0
22896000 281.05 0.0
22899600 280.15 0.0
22903200 279.55 0.0
22906800 279.15 0.0
22910400 278.65 0.0
22914000 278.35 0.0
22917600 277.85 1.0
22921200 278.55 65.0
22924800 280.15 215.0
22928400 282.15 387.0
22932000 284.15 529.0
22935600 285.95 629.0
22939200 287.55 681.0
22942800 288.35 682.0
22946400 288.65 615.0
22950000 288.55 493.0
22953600 288.35 352.0
22957200 288.05 198.0
22960800 286.05 55.0
22964400 284.75 0.0
22968000 283.65 0.0
22971600 282.75 0.0
22975200 281.85 0.0
22978800 281.35 0.0
22982400 280.15 0.0
22986000 279.35 0.0
22989600 279.15 0.0
22993200 278.85 0.0
22996800 278.35 0.0
23000400 277.85 0.0
23004000 278.05 1.0
23007600 279.35 72.0
23011200 282.25 226.0
23014800 285.15 384.0
23018400 287.15 497.0
23022000 288.25 577.0
23025600 289.35 623.0
23029200 289.95 641.0
23032800 289.85 540.0
23036400 289.55 404.0
23040000 289.15 291.0
23043600 288.25 157.0
23047200 287.65 40.0
23050800 286.75 0.0
23054400 286.25 0.0
23058000 285.45 0.0
23061600 284.65 0.0
23065200 283.85 0.0
23068800 283.35 0.0
23072400 282.55 0.0
23076000 282.85 0.0
23079600 282.95 0.0
23083200 282.85 0.0
23086800 282.45 0.0
23090400 281.05 1.0
23094000 281.15 20.0
23097600 281.05 174.0
23101200 280.35 327.0
23104800 281.05 367.0
23108400 281.85 510.0
23112000 279.75 562.0
23115600 280.65 459.0
23119200 281.45 429.0
23122800 280.95 349.0
23126400 281.05 301.0
23130000 281.05 195.0
23133600 279.35 59.0
23137200 278.65 0.0
23140800 278.25 0.0
23144400 277.75 0.0
23148000 277.05 0.0
23151600 276.65 0.0
23155200 276.95 0.0
23158800 276.75 0.0
23162400 276.35 0.0
23166000 276.05 0.0
23169600 275.85 0.0
23173200 275.65 0.0
23176800 276.05 2.0
23180400 276.85 83.0
23184000 278.25 244.0
23187600 279.65 412.0
23191200 280.85 541.0
23194800 281.65 597.0
23198400 279.15 631.0
23202000 281.45 471.0
23205600 281.35 478.0
23209200 281.75 463.0
23212800 281.95 350.0
23216400 281.05 219.0
23220000 280.15 62.0
23223600 278.95 0.0
23227200 278.25 0.0
23230800 277.55 0.0
23234400 276.65 0.0
23238000 275.95 0.0
23241600 275.75 0.0
23245200 275.05 0.0
23248800 274.55 0.0
23252400 274.25 0.0
23256000 273.85 0.0
23259600 273.35 0.0
23263200 273.95 3.0
23266800 276.15 49.0
23270400 278.75 236.0
23274000 280.65 404.0
23277600 281.55 504.0
23281200 282.15 510.0
23284800 282.35 510.0
23288400 282.65 484.0
23292000 282.85 250.0
23295600 283.05 150.0
23299200 282.85 105.0
23302800 282.75 63.0
23306400 282.45 23.0
23310000 281.65 0.0
23313600 281.05 0.0
23317200 280.75 0.0
23320800 280.55 0.0
23324400 280.55 0.0
23328000 280.85 0.0
23331600 280.95 0.0
23335200 280.85 0.0
23338800 280.85 0.0
23342400 281.05 0.0
23346000 281.45 0.0
23349600 281.05 0.0
23353200 280.15 12.0
23356800 281.15 196.0
23360400 281.65 273.0
23364000 282.65 465.0
23367600 282.95 557.0
23371200 282.95 653.0
23374800 283.35 604.0
23378400 283.65 572.0
23382000 283.35 454.0
23385600 282.75 304.0
23389200 280.95 225.0
23392800 280.55 66.0
23396400 279.85 1.0
23400000 279.35 0.0
23403600 278.45 0.0
23407200 277.85 0.0
23410800 277.35 0.0
23414400 275.55 0.0
23418000 275.25 0.0
23421600 275.65 0.0
23425200 275.55 0.0
23428800 275.35 0.0
23432400 275.15 0.0
23436000 275.45 4.0
23439600 276.65 98.0
23443200 278.35 264.0
23446800 280.15 432.0
23450400 281.55 567.0
23454000 282.35 592.0
23457600 283.55 714.0
23461200 284.05 558.0
23464800 284.05 394.0
23468400 283.75 279.0
23472000 283.75 290.0
23475600 283.05 85.0
23479200 282.55 40.0
23482800 281.95 1.0
23486400 281.85 0.0
23490000 281.15 0.0
23493600 281.25 0.0
23497200 281.25 0.0
23500800 281.45 0.0
23504400 281.45 0.0
23508000 281.45 0.0
23511600 281.65 0.0
23515200 281.85 0.0
23518800 282.15 0.0
23522400 281.55 4.0
23526000 282.25 74.0
23529600 282.95 215.0
23533200 283.85 355.0
23536800 284.75 492.0
23540400 285.35 600.0
23544000 285.45 540.0
23547600 285.25 384.0
23551200 284.95 326.0
23554800 284.55 256.0
23558400 283.65 217.0
23562000 283.25 181.0
23565600 283.25 74.0
23569200 282.25 1.0
23572800 281.55 0.0
23576400 280.85 0.0
23580000 280.15 0.0
23583600 279.45 0.0
23587200 280.35 0.0
23590800 280.25 0.0
23594400 279.85 0.0
23598000 279.75 0.0
23601600 279.45 0.0
23605200 278.95 0.0
23608800 279.45 4.0
23612400 279.85 24.0
23616000 280.25 54.0
23619600 281.15 129.0
23623200 282.25 218.0
23626800 283.05 260.0
23630400 283.35 165.0
23634000 283.15 128.0
23637600 283.05 122.0
23641200 283.35 163.0
23644800 283.65 131.0
23648400 283.75 109.0
23652000 283.25 44.0
23655600 282.75 1.0
23659200 282.45 0.0
23662800 282.35 0.0
23666400 282.15 0.0
23670000 282.15 0.0
23673600 282.55 0.0
23677200 282.35 0.0
23680800 282.35 0.0
23684400 281.65 0.0
23688000 281.75 0.0
23691600 281.65 0.0
23695200 282.05 2.0
23698800 282.55 32.0
23702400 283.45 159.0
23706000 284.55 289.0
23709600 285.05 250.0
23713200 284.45 140.0
23716800 283.65 194.0
23720400 284.55 245.0
23724000 284.65 165.0
23727600 284.05 134.0
23731200 284.05 100.0
23734800 283.55 77.0
23738400 282.75 26.0
23742000 282.35 1.0
23745600 281.75 0.0
23749200 281.75 0.0
23752800 280.95 0.0
23756400 280.25 0.0
23760000 281.75 0.0
23763600 281.45 0.0
23767200 281.25 0.0
23770800 281.05 0.0
23774400 280.85 0.0
23778000 280.75 0.0
23781600 280.85 3.0
23785200 280.95 19.0
23788800 281.55 56.0
23792400 281.95 65.0
23796000 282.65 101.0
23799600 284.75 424.0
23803200 285.25 376.0
23806800 285.35 224.0
23810400 286.25 479.0
23814000 286.55 402.0
23817600 285.95 318.0
23821200 285.55 204.0
23824800 284.45 78.0
23828400 283.35 3.0
23832000 282.25 0.0
23835600 280.85 0.0
23839200 279.75 0.0
23842800 278.85 0.0
23846400 278.15 0.0
23850000 277.65 0.0
23853600 277.05 0.0
23857200 276.45 0.0
23860800 276.25 0.0
23864400 276.25 0.0
23868000 276.95 7.0
23871600 277.65 40.0
23875200 278.95 95.0
23878800 280.85 222.0
23882400 283.95 564.0
23886000 285.95 635.0
23889600 285.75 516.0
23893200 285.55 210.0
23896800 285.15 146.0
23900400 284.15 69.0
23904000 283.75 49.0
23907600 283.65 36.0
23911200 284.05 17.0
23914800 283.95 1.0
23918400 284.05 0.0
23922000 284.45 0.0
23925600 284.75 0.0
23929200 284.95 0.0
23932800 285.55 0.0
23936400 285.35 0.0
23940000 285.25 0.0
23943600 285.15 0.0
23947200 284.95 0.0
23950800 284.55 0.0
23954400 284.85 6.0
23958000 285.25 42.0
23961600 286.55 201.0
23965200 287.35 294.0
23968800 287.95 358.0
23972400 288.95 523.0
23976000 288.95 593.0
23979600 289.85 647.0
23983200 290.05 507.0
23986800 290.65 538.0
23990400 290.65 415.0
23994000 290.15 258.0
23997600 289.35 94.0
24001200 288.05 4.0
24004800 287.25 0.0
24008400 287.05 0.0
24012000 287.05 0.0
24015600 287.05 0.0
24019200 287.55 0.0
24022800 286.85 0.0
24026400 286.05 0.0
24030000 284.85 0.0
24033600 283.65 0.0
24037200 282.85 0.0
24040800 283.05 12.0
24044400 284.25 107.0
24048000 285.35 187.0
24051600 285.55 117.0
24055200 285.65 169.0
24058800 286.85 391.0
24062400 288.35 478.0
24066000 288.25 498.0
24069600 288.75 457.0
24073200 288.35 354.0
24076800 287.95 295.0
24080400 287.25 190.0
24084000 285.95 93.0
24087600 284.35 5.0
24091200 283.25 0.0
24094800 282.35 0.0
24098400 281.45 0.0
24102000 280.95 0.0
24105600 279.85 0.0
24109200 278.95 0.0
24112800 278.55 0.0
24116400 278.05 0.0
24120000 277.65 0.0
24123600 277.55 0.0
24127200 278.35 14.0
24130800 279.75 138.0
24134400 282.05 308.0
24138000 284.45 473.0
24141600 286.45 608.0
24145200 287.95 703.0
24148800 289.05 748.0
24152400 289.85 739.0
24156000 290.25 678.0
24159600 290.35 570.0
24163200 290.05 426.0
24166800 289.35 262.0
24170400 288.25 100.0
24174000 286.55 6.0
24177600 285.55 0.0
24181200 284.45 0.0
24184800 283.55 0.0
24188400 282.85 0.0
24192000 282.15 0.0
24195600 281.35 0.0
24199200 281.05 0.0
24202800 280.75 0.0
24206400 280.35 0.0
24210000 280.15 0.0
24213600 280.95 19.0
24217200 282.45 145.0
24220800 284.85 315.0
24224400 287.45 480.0
24228000 290.15 617.0
24231600 292.45 711.0
24235200 295.05 756.0
24238800 295.95 752.0
24242400 296.15 691.0
24246000 295.85 584.0
24249600 295.15 439.0
24253200 293.95 272.0
24256800 292.45 107.0
24260400 290.45 7.0
24264000 289.25 0.0
24267600 287.95 0.0
24271200 286.85 0.0
24274800 285.65 0.0
24278400 284.55 0.0
24282000 283.75 0.0
24285600 283.05 0.0
24289200 282.55 0.0
24292800 281.95 0.0
24296400 281.35 0.0
24300000 282.85 21.0
24303600 284.35 151.0
24307200 286.45 323.0
24310800 288.85 487.0
24314400 291.25 623.0
24318000 293.35 718.0
24321600 296.05 763.0
24325200 297.05 757.0
24328800 297.35 698.0
24332400 297.25 591.0
24336000 296.75 446.0
24339600 295.55 277.0
24343200 293.85 111.0
24346800 291.65 8.0
24350400 290.25 0.0
24354000 288.75 0.0
24357600 287.25 0.0
24361200 286.35 0.0
24364800 284.95 0.0
24368400 283.75 0.0
24372000 282.75 0.0
24375600 281.95 0.0
24379200 281.15 0.0
24382800 280.85 0.0
24386400 282.55 24.0
24390000 284.45 156.0
24393600 287.25 327.0
24397200 290.25 489.0
24400800 293.05 622.0
24404400 295.05 716.0
24408000 297.15 760.0
24411600 298.35 749.0
24415200 298.95 686.0
24418800 296.45 489.0
24422400 296.25 320.0
24426000 295.65 210.0
24429600 293.55 76.0
24433200 290.15 2.0
24436800 289.85 0.0
24440400 288.05 0.0
24444000 286.15 0.0
24447600 285.35 0.0
24451200 284.75 0.0
24454800 284.05 0.0
24458400 283.35 0.0
24462000 282.35 0.0
24465600 282.15 0.0
24469200 281.65 0.0
24472800 281.55 23.0
24476400 282.35 122.0
24480000 283.45 275.0
24483600 284.65 456.0
24487200 285.95 629.0
24490800 287.15 729.0
24494400 287.65 768.0
24498000 288.65 604.0
24501600 289.15 587.0
24505200 289.45 550.0
24508800 288.85 295.0
24512400 288.35 205.0
24516000 287.65 88.0
24519600 286.45 9.0
24523200 285.65 0.0
24526800 284.85 0.0
24530400 284.35 0.0
24534000 284.15 0.0
24537600 283.65 0.0
24541200 283.45 0.0
24544800 283.25 0.0
24548400 282.95 0.0
24552000 283.15 0.0
24555600 283.25 0.0
24559200 283.65 25.0
24562800 285.05 140.0
24566400 287.05 229.0
24570000 288.15 229.0
24573600 288.05 176.0
24577200 289.55 326.0
24580800 288.85 240.0
24584400 288.65 350.0
24588000 288.65 391.0
24591600 283.55 133.0
24595200 282.95 94.0
24598800 282.75 42.0
24602400 282.45 29.0
24606000 281.85 6.0
24609600 281.55 0.0
24613200 281.15 0.0
24616800 280.85 0.0
24620400 280.55 0.0
24624000 280.55 0.0
24627600 280.15 0.0
24631200 279.85 0.0
24634800 279.45 0.0
24638400 279.05 0.0
24642000 278.65 0.0
24645600 278.65 24.0
24649200 279.65 134.0
24652800 281.15 257.0
24656400 282.55 356.0
24660000 284.25 531.0
24663600 285.25 493.0
24667200 285.45 423.0
24670800 285.65 432.0
24674400 286.15 437.0
24678000 286.25 415.0
24681600 285.95 314.0
24685200 285.55 186.0
24688800 284.85 93.0
24692400 283.75 9.0
24696000 282.75 0.0
24699600 281.95 0.0
24703200 281.35 0.0
24706800 280.85 0.0
24710400 280.25 0.0
24714000 279.85 0.0
24717600 280.05 0.0
24721200 280.25 0.0
24724800 280.05 0.0
24728400 279.95 0.0
24732000 280.25 19.0
24735600 281.15 85.0
24739200 282.85 231.0
24742800 284.15 374.0
24746400 284.95 477.0
24750000 285.95 548.0
24753600 286.65 395.0
24757200 285.55 417.0
24760800 284.95 368.0
24764400 286.45 486.0
24768000 285.45 357.0
24771600 285.05 167.0
24775200 283.15 93.0
24778800 282.05 12.0
24782400 281.65 0.0
24786000 281.05 0.0
24789600 280.55 0.0
24793200 280.15 0.0
24796800 279.75 0.0
24800400 278.75 0.0
24804000 278.45 0.0
24807600 277.95 0.0
24811200 277.65 0.0
24814800 277.45 0.0
24818400 277.95 30.0
24822000 279.05 149.0
24825600 281.55 306.0
24829200 283.95 502.0
24832800 285.65 651.0
24836400 286.95 750.0
24840000 287.95 776.0
24843600 288.85 775.0
24847200 289.35 694.0
24850800 289.55 567.0
24854400 289.35 418.0
24858000 288.75 272.0
24861600 287.65 118.0
24865200 285.65 14.0
24868800 284.05 0.0
24872400 282.95 0.0
24876000 282.45 0.0
24879600 282.05 0.0
24883200 281.65 0.0
24886800 280.85 0.0
24890400 280.55 0.0
24894000 280.05 0.0
24897600 279.35 0.0
24901200 278.85 0.0
24904800 280.15 40.0
24908400 281.75 182.0
24912000 284.35 352.0
24915600 287.45 518.0
24919200 289.55 657.0
24922800 290.15 605.0
24926400 290.05 422.0
24930000 290.25 275.0
24933600 290.45 285.0
24937200 289.45 162.0
24940800 289.55 213.0
24944400 289.75 251.0
24948000 289.35 102.0
24951600 288.15 12.0
24955200 287.55 0.0
24958800 286.85 0.0
24962400 286.25 0.0
24966000 285.55 0.0
24969600 285.75 0.0
24973200 284.95 0.0
24976800 284.15 0.0
24980400 283.25 0.0
24984000 282.35 0.0
24987600 281.65 0.0
24991200 282.35 39.0
24994800 283.55 160.0
24998400 285.25 335.0
25002000 286.95 470.0
25005600 288.35 600.0
25009200 289.35 705.0
25012800 290.25 762.0
25016400 290.55 598.0
25020000 290.65 480.0
25023600 290.85 456.0
25027200 290.55 305.0
25030800 290.05 224.0
25034400 288.95 103.0
25038000 287.65 15.0
25041600 286.25 0.0
25045200 285.55 0.0
25048800 285.05 0.0
25052400 283.65 0.0
25056000 282.95 0.0
25059600 281.85 0.0
25063200 280.75 0.0
25066800 281.15 0.0
25070400 280.45 0.0
25074000 280.25 0.0
25077600 281.35 41.0
25081200 283.55 191.0
25084800 286.45 349.0
25088400 289.15 498.0
25092000 290.85 633.0
25095600 291.95 757.0
25099200 293.05 721.0
25102800 293.55 574.0
25106400 292.95 310.0
25110000 293.15 289.0
25113600 293.45 329.0
25117200 293.05 204.0
25120800 291.75 103.0
25124400 290.05 13.0
25128000 289.05 0.0
25131600 287.65 0.0
25135200 286.35 0.0
25138800 285.25 0.0
25142400 284.65 0.0
25146000 283.85 0.0
25149600 283.25 0.0
25153200 282.95 0.0
25156800 282.75 0.0
25160400 282.85 0.0
25164000 283.95 46.0
25167600 285.95 191.0
25171200 288.35 355.0
25174800 290.95 494.0
25178400 292.75 562.0
25182000 294.05 640.0
25185600 294.95 650.0
25189200 295.25 568.0
25192800 295.15 507.0
25196400 294.95 454.0
25200000 293.35 348.0
25203600 291.25 270.0
25207200 289.65 103.0
25210800 288.75 11.0
25214400 287.25 0.0
25218000 286.45 0.0
25221600 285.35 0.0
25225200 283.85 0.0
25228800 282.75 0.0
